,DATE,REGION,AGEGROUP,SEX,DEATHS
632,2020-04-13,Brussels,85+,M,8
633,2020-04-13,Brussels,85+,F,13
634,2020-04-14,Wallonia,45-64,M,4
635,2020-04-14,Wallonia,45-64,F,2
636,2020-04-14,Wallonia,65-74,M,5
637,2020-04-14,Wallonia,75-84,M,16
638,2020-04-14,Wallonia,75-84,F,14
639,2020-04-14,Wallonia,85+,M,14
640,2020-04-14,Wallonia,85+,F,28
641,2020-04-14,Flanders,45-64,M,1
642,2020-04-14,Flanders,45-64,F,1
643,2020-04-14,Flanders,65-74,M,4
644,2020-04-14,Flanders,65-74,F,8
645,2020-04-14,Flanders,75-84,M,34
646,2020-04-14,Flanders,75-84,F,21
647,2020-04-14,Flanders,85+,M,25
648,2020-04-14,Flanders,85+,F,41
649,2020-04-14,Brussels,25-44,M,1
650,2020-04-14,Brussels,45-64,M,1
651,2020-04-14,Brussels,45-64,F,2
652,2020-04-14,Brussels,65-74,M,1
653,2020-04-14,Brussels,65-74,F,1
654,2020-04-14,Brussels,75-84,M,5
655,2020-04-14,Brussels,75-84,F,4
656,2020-04-14,Brussels,85+,M,11
657,2020-04-14,Brussels,85+,F,15
658,2020-04-15,Wallonia,45-64,M,11
659,2020-04-15,Wallonia,45-64,F,2
660,2020-04-15,Wallonia,65-74,M,5
661,2020-04-15,Wallonia,65-74,F,4
662,2020-04-15,Wallonia,75-84,M,10
663,2020-04-15,Wallonia,75-84,F,13
664,2020-04-15,Wallonia,85+,M,20
665,2020-04-15,Wallonia,85+,F,27
666,2020-04-15,Flanders,45-64,F,3
667,2020-04-15,Flanders,65-74,M,5
668,2020-04-15,Flanders,65-74,F,8
669,2020-04-15,Flanders,75-84,M,26
670,2020-04-15,Flanders,75-84,F,13
671,2020-04-15,Flanders,85+,M,43
672,2020-04-15,Flanders,85+,F,42
673,2020-04-15,Flanders,NA,NA,2
674,2020-04-15,Brussels,45-64,M,4
675,2020-04-15,Brussels,65-74,M,5
676,2020-04-15,Brussels,65-74,F,4
677,2020-04-15,Brussels,75-84,M,1
678,2020-04-15,Brussels,75-84,F,3
679,2020-04-15,Brussels,85+,M,10
680,2020-04-15,Brussels,85+,F,19
681,2020-04-16,Wallonia,45-64,M,1
682,2020-04-16,Wallonia,45-64,F,2
683,2020-04-16,Wallonia,65-74,M,12
684,2020-04-16,Wallonia,65-74,F,2
685,2020-04-16,Wallonia,75-84,M,11
686,2020-04-16,Wallonia,75-84,F,9
687,2020-04-16,Wallonia,85+,M,13
688,2020-04-16,Wallonia,85+,F,32
689,2020-04-16,Wallonia,85+,NA,1
690,2020-04-16,Flanders,45-64,M,3
691,2020-04-16,Flanders,65-74,M,5
692,2020-04-16,Flanders,65-74,F,8
693,2020-04-16,Flanders,75-84,M,17
694,2020-04-16,Flanders,75-84,F,23
695,2020-04-16,Flanders,85+,M,33
696,2020-04-16,Flanders,85+,F,37
697,2020-04-16,Flanders,NA,NA,1
698,2020-04-16,Brussels,45-64,M,1
699,2020-04-16,Brussels,45-64,F,1
700,2020-04-16,Brussels,75-84,M,6
701,2020-04-16,Brussels,75-84,F,6
702,2020-04-16,Brussels,85+,M,9
703,2020-04-16,Brussels,85+,F,12
704,2020-04-17,Wallonia,45-64,M,3
705,2020-04-17,Wallonia,45-64,F,1
706,2020-04-17,Wallonia,65-74,M,9
707,2020-04-17,Wallonia,65-74,F,3
708,2020-04-17,Wallonia,75-84,M,5
709,2020-04-17,Wallonia,75-84,F,4
710,2020-04-17,Wallonia,85+,M,14
711,2020-04-17,Wallonia,85+,F,30
712,2020-04-17,Flanders,45-64,M,1
713,2020-04-17,Flanders,45-64,F,1
714,2020-04-17,Flanders,65-74,M,6
715,2020-04-17,Flanders,65-74,F,5
716,2020-04-17,Flanders,75-84,M,14
717,2020-04-17,Flanders,75-84,F,14
718,2020-04-17,Flanders,85+,M,21
719,2020-04-17,Flanders,85+,F,35
720,2020-04-17,Brussels,45-64,M,2
721,2020-04-17,Brussels,45-64,F,1
722,2020-04-17,Brussels,65-74,M,4
723,2020-04-17,Brussels,65-74,F,2
724,2020-04-17,Brussels,75-84,M,2
725,2020-04-17,Brussels,75-84,F,4
726,2020-04-17,Brussels,85+,M,5
727,2020-04-17,Brussels,85+,F,19
728,2020-04-18,Wallonia,25-44,M,1
729,2020-04-18,Wallonia,45-64,M,2
730,2020-04-18,Wallonia,45-64,F,2
731,2020-04-18,Wallonia,65-74,M,9
732,2020-04-18,Wallonia,65-74,F,6
733,2020-04-18,Wallonia,75-84,M,9
734,2020-04-18,Wallonia,75-84,F,11
735,2020-04-18,Wallonia,85+,M,13
736,2020-04-18,Wallonia,85+,F,33
737,2020-04-18,Flanders,45-64,M,4
738,2020-04-18,Flanders,65-74,M,7
739,2020-04-18,Flanders,65-74,F,5
740,2020-04-18,Flanders,75-84,M,10
741,2020-04-18,Flanders,75-84,F,13
742,2020-04-18,Flanders,85+,M,12
743,2020-04-18,Flanders,85+,F,38
744,2020-04-18,Brussels,45-64,M,1
745,2020-04-18,Brussels,45-64,F,1
746,2020-04-18,Brussels,65-74,M,2
747,2020-04-18,Brussels,65-74,F,1
748,2020-04-18,Brussels,75-84,M,5
749,2020-04-18,Brussels,75-84,F,2
750,2020-04-18,Brussels,85+,M,6
751,2020-04-18,Brussels,85+,F,17
752,2020-04-19,Wallonia,25-44,M,1
753,2020-04-19,Wallonia,45-64,M,2
754,2020-04-19,Wallonia,65-74,M,3
755,2020-04-19,Wallonia,65-74,F,2
756,2020-04-19,Wallonia,75-84,M,12
757,2020-04-19,Wallonia,75-84,F,5
758,2020-04-19,Wallonia,85+,M,9
759,2020-04-19,Wallonia,85+,F,22
760,2020-04-19,Flanders,45-64,M,1
761,2020-04-19,Flanders,65-74,M,4
762,2020-04-19,Flanders,65-74,F,5
763,2020-04-19,Flanders,75-84,M,16
764,2020-04-19,Flanders,75-84,F,17
765,2020-04-19,Flanders,85+,M,26
766,2020-04-19,Flanders,85+,F,35
767,2020-04-19,Flanders,NA,M,1
768,2020-04-19,Brussels,65-74,M,1
769,2020-04-19,Brussels,65-74,F,1
770,2020-04-19,Brussels,75-84,M,6
771,2020-04-19,Brussels,75-84,F,3
772,2020-04-19,Brussels,85+,M,4
773,2020-04-19,Brussels,85+,F,10
774,2020-04-20,Wallonia,45-64,M,2
775,2020-04-20,Wallonia,45-64,F,2
776,2020-04-20,Wallonia,65-74,M,3
777,2020-04-20,Wallonia,65-74,F,5
778,2020-04-20,Wallonia,75-84,M,10
779,2020-04-20,Wallonia,75-84,F,10
780,2020-04-20,Wallonia,85+,M,16
781,2020-04-20,Wallonia,85+,F,25
782,2020-04-20,Flanders,45-64,M,4
783,2020-04-20,Flanders,65-74,M,7
784,2020-04-20,Flanders,65-74,F,1
785,2020-04-20,Flanders,75-84,M,20
786,2020-04-20,Flanders,75-84,F,16
787,2020-04-20,Flanders,85+,M,24
788,2020-04-20,Flanders,85+,F,28
789,2020-04-20,Flanders,NA,NA,1
790,2020-04-20,Brussels,25-44,M,1
791,2020-04-20,Brussels,45-64,M,1
792,2020-04-20,Brussels,45-64,F,1
793,2020-04-20,Brussels,65-74,M,2
794,2020-04-20,Brussels,65-74,F,3
795,2020-04-20,Brussels,75-84,M,3
796,2020-04-20,Brussels,75-84,F,6
797,2020-04-20,Brussels,85+,M,9
798,2020-04-20,Brussels,85+,F,9
799,2020-04-21,Wallonia,45-64,M,2
800,2020-04-21,Wallonia,45-64,F,2
801,2020-04-21,Wallonia,65-74,M,4
802,2020-04-21,Wallonia,65-74,F,2
803,2020-04-21,Wallonia,75-84,M,9
804,2020-04-21,Wallonia,75-84,F,7
805,2020-04-21,Wallonia,85+,M,14
806,2020-04-21,Wallonia,85+,F,29
807,2020-04-21,Flanders,45-64,M,1
808,2020-04-21,Flanders,45-64,F,1
809,2020-04-21,Flanders,65-74,M,5
810,2020-04-21,Flanders,65-74,F,3
811,2020-04-21,Flanders,75-84,M,14
812,2020-04-21,Flanders,75-84,F,15
813,2020-04-21,Flanders,85+,M,21
814,2020-04-21,Flanders,85+,F,40
815,2020-04-21,Brussels,45-64,F,1
816,2020-04-21,Brussels,65-74,F,1
817,2020-04-21,Brussels,75-84,M,3
818,2020-04-21,Brussels,75-84,F,3
819,2020-04-21,Brussels,85+,M,4
820,2020-04-21,Brussels,85+,F,10
821,2020-04-22,Wallonia,45-64,M,5
822,2020-04-22,Wallonia,45-64,F,1
823,2020-04-22,Wallonia,65-74,M,3
824,2020-04-22,Wallonia,65-74,F,2
825,2020-04-22,Wallonia,75-84,M,12
826,2020-04-22,Wallonia,75-84,F,10
827,2020-04-22,Wallonia,85+,M,13
828,2020-04-22,Wallonia,85+,F,19
829,2020-04-22,Flanders,45-64,M,1
830,2020-04-22,Flanders,45-64,F,1
831,2020-04-22,Flanders,65-74,M,3
832,2020-04-22,Flanders,65-74,F,1
833,2020-04-22,Flanders,75-84,M,18
834,2020-04-22,Flanders,75-84,F,8
835,2020-04-22,Flanders,85+,M,17
836,2020-04-22,Flanders,85+,F,40
837,2020-04-22,Brussels,45-64,F,2
838,2020-04-22,Brussels,65-74,M,6
839,2020-04-22,Brussels,75-84,M,3
840,2020-04-22,Brussels,75-84,F,5
841,2020-04-22,Brussels,85+,M,6
842,2020-04-22,Brussels,85+,F,5
843,2020-04-23,Wallonia,45-64,M,5
844,2020-04-23,Wallonia,45-64,F,2
845,2020-04-23,Wallonia,65-74,M,4
846,2020-04-23,Wallonia,65-74,F,6
847,2020-04-23,Wallonia,75-84,M,7
848,2020-04-23,Wallonia,75-84,F,5
849,2020-04-23,Wallonia,85+,M,5
850,2020-04-23,Wallonia,85+,F,32
851,2020-04-23,Flanders,45-64,M,1
852,2020-04-23,Flanders,45-64,F,1
853,2020-04-23,Flanders,65-74,M,12
854,2020-04-23,Flanders,65-74,F,1
855,2020-04-23,Flanders,75-84,M,6
856,2020-04-23,Flanders,75-84,F,9
857,2020-04-23,Flanders,85+,M,13
858,2020-04-23,Flanders,85+,F,29
859,2020-04-23,Brussels,45-64,M,1
860,2020-04-23,Brussels,65-74,M,1
861,2020-04-23,Brussels,65-74,F,1
862,2020-04-23,Brussels,75-84,M,2
863,2020-04-23,Brussels,75-84,F,1
864,2020-04-23,Brussels,85+,M,2
865,2020-04-23,Brussels,85+,F,11
866,2020-04-24,Wallonia,45-64,M,3
867,2020-04-24,Wallonia,65-74,M,2
868,2020-04-24,Wallonia,65-74,F,2
869,2020-04-24,Wallonia,75-84,M,3
870,2020-04-24,Wallonia,75-84,F,8
871,2020-04-24,Wallonia,85+,M,7
872,2020-04-24,Wallonia,85+,F,22
873,2020-04-24,Flanders,45-64,M,2
874,2020-04-24,Flanders,65-74,M,4
875,2020-04-24,Flanders,65-74,F,5
876,2020-04-24,Flanders,75-84,M,9
877,2020-04-24,Flanders,75-84,F,15
878,2020-04-24,Flanders,85+,M,10
879,2020-04-24,Flanders,85+,F,31
880,2020-04-24,Brussels,45-64,M,3
881,2020-04-24,Brussels,65-74,M,2
882,2020-04-24,Brussels,65-74,F,2
883,2020-04-24,Brussels,75-84,M,4
884,2020-04-24,Brussels,75-84,F,3
885,2020-04-24,Brussels,85+,M,3
886,2020-04-24,Brussels,85+,F,15
887,2020-04-25,Wallonia,45-64,M,4
888,2020-04-25,Wallonia,65-74,M,7
889,2020-04-25,Wallonia,65-74,F,3
890,2020-04-25,Wallonia,75-84,M,9
891,2020-04-25,Wallonia,75-84,F,14
892,2020-04-25,Wallonia,85+,M,8
893,2020-04-25,Wallonia,85+,F,14
894,2020-04-25,Flanders,45-64,M,1
895,2020-04-25,Flanders,45-64,F,1
896,2020-04-25,Flanders,65-74,M,7
897,2020-04-25,Flanders,65-74,F,1
898,2020-04-25,Flanders,75-84,M,11
899,2020-04-25,Flanders,75-84,F,9
900,2020-04-25,Flanders,85+,M,16
901,2020-04-25,Flanders,85+,F,22
902,2020-04-25,Flanders,NA,NA,1
903,2020-04-25,Brussels,25-44,M,1
904,2020-04-25,Brussels,45-64,M,1
905,2020-04-25,Brussels,65-74,M,2
906,2020-04-25,Brussels,75-84,M,1
907,2020-04-25,Brussels,75-84,F,1
908,2020-04-25,Brussels,85+,M,4
909,2020-04-25,Brussels,85+,F,4
910,2020-04-26,Wallonia,45-64,M,6
911,2020-04-26,Wallonia,45-64,F,1
912,2020-04-26,Wallonia,65-74,M,1
913,2020-04-26,Wallonia,65-74,F,3
914,2020-04-26,Wallonia,75-84,M,7
915,2020-04-26,Wallonia,75-84,F,6
916,2020-04-26,Wallonia,85+,M,3
917,2020-04-26,Wallonia,85+,F,18
918,2020-04-26,Flanders,45-64,M,3
919,2020-04-26,Flanders,45-64,F,1
920,2020-04-26,Flanders,65-74,M,1
921,2020-04-26,Flanders,65-74,F,4
922,2020-04-26,Flanders,75-84,M,9
923,2020-04-26,Flanders,75-84,F,15
924,2020-04-26,Flanders,85+,M,18
925,2020-04-26,Flanders,85+,F,29
926,2020-04-26,Flanders,NA,NA,1
927,2020-04-26,Brussels,25-44,M,1
928,2020-04-26,Brussels,45-64,M,2
929,2020-04-26,Brussels,65-74,M,3
930,2020-04-26,Brussels,65-74,F,1
931,2020-04-26,Brussels,75-84,M,5
932,2020-04-26,Brussels,75-84,F,3
933,2020-04-26,Brussels,85+,M,5
934,2020-04-26,Brussels,85+,F,6
935,2020-04-27,Wallonia,45-64,F,1
936,2020-04-27,Wallonia,65-74,M,3
937,2020-04-27,Wallonia,65-74,F,3
938,2020-04-27,Wallonia,75-84,M,6
939,2020-04-27,Wallonia,75-84,F,7
940,2020-04-27,Wallonia,85+,M,4
941,2020-04-27,Wallonia,85+,F,20
942,2020-04-27,Flanders,45-64,M,3
943,2020-04-27,Flanders,45-64,F,2
944,2020-04-27,Flanders,65-74,M,4
945,2020-04-27,Flanders,65-74,F,1
946,2020-04-27,Flanders,75-84,M,6
947,2020-04-27,Flanders,75-84,F,8
948,2020-04-27,Flanders,85+,M,20
949,2020-04-27,Flanders,85+,F,26
950,2020-04-27,Brussels,45-64,M,1
951,2020-04-27,Brussels,65-74,M,3
952,2020-04-27,Brussels,65-74,F,2
953,2020-04-27,Brussels,75-84,M,3
954,2020-04-27,Brussels,75-84,F,1
955,2020-04-27,Brussels,85+,M,4
956,2020-04-27,Brussels,85+,F,4
957,2020-04-28,Wallonia,45-64,M,3
958,2020-04-28,Wallonia,45-64,F,1
959,2020-04-28,Wallonia,65-74,M,3
960,2020-04-28,Wallonia,65-74,F,4
961,2020-04-28,Wallonia,75-84,M,7
962,2020-04-28,Wallonia,75-84,F,3
963,2020-04-28,Wallonia,85+,M,5
964,2020-04-28,Wallonia,85+,F,18
965,2020-04-28,Flanders,45-64,M,1
966,2020-04-28,Flanders,65-74,M,6
967,2020-04-28,Flanders,65-74,F,1
968,2020-04-28,Flanders,75-84,M,9
969,2020-04-28,Flanders,75-84,F,9
970,2020-04-28,Flanders,85+,M,9
971,2020-04-28,Flanders,85+,F,15
972,2020-04-28,Brussels,45-64,M,3
973,2020-04-28,Brussels,65-74,M,4
974,2020-04-28,Brussels,65-74,F,1
975,2020-04-28,Brussels,75-84,M,3
976,2020-04-28,Brussels,75-84,F,1
977,2020-04-28,Brussels,85+,M,2
978,2020-04-28,Brussels,85+,F,5
979,2020-04-29,Wallonia,45-64,M,3
980,2020-04-29,Wallonia,45-64,F,1
981,2020-04-29,Wallonia,65-74,M,3
982,2020-04-29,Wallonia,65-74,F,1
983,2020-04-29,Wallonia,75-84,M,2
984,2020-04-29,Wallonia,75-84,F,2
985,2020-04-29,Wallonia,85+,M,5
986,2020-04-29,Wallonia,85+,F,20
987,2020-04-29,Flanders,25-44,F,1
988,2020-04-29,Flanders,45-64,M,1
989,2020-04-29,Flanders,45-64,F,1
990,2020-04-29,Flanders,65-74,M,1
991,2020-04-29,Flanders,65-74,F,3
992,2020-04-29,Flanders,75-84,M,4
993,2020-04-29,Flanders,75-84,F,6
994,2020-04-29,Flanders,85+,M,14
995,2020-04-29,Flanders,85+,F,30
996,2020-04-29,Brussels,65-74,F,1
997,2020-04-29,Brussels,75-84,M,1
998,2020-04-29,Brussels,75-84,F,1
999,2020-04-29,Brussels,85+,M,1
1000,2020-04-29,Brussels,85+,F,5
1001,2020-04-30,Wallonia,65-74,M,3
1002,2020-04-30,Wallonia,75-84,M,2
1003,2020-04-30,Wallonia,75-84,F,5
1004,2020-04-30,Wallonia,85+,M,10
1005,2020-04-30,Wallonia,85+,F,16
1006,2020-04-30,Flanders,25-44,M,1
1007,2020-04-30,Flanders,45-64,M,2
1008,2020-04-30,Flanders,65-74,M,4
1009,2020-04-30,Flanders,65-74,F,1
1010,2020-04-30,Flanders,75-84,M,3
1011,2020-04-30,Flanders,75-84,F,4
1012,2020-04-30,Flanders,85+,M,10
1013,2020-04-30,Flanders,85+,F,15
1014,2020-04-30,Brussels,45-64,M,2
1015,2020-04-30,Brussels,45-64,F,2
1016,2020-04-30,Brussels,65-74,F,1
1017,2020-04-30,Brussels,75-84,M,2
1018,2020-04-30,Brussels,75-84,F,1
1019,2020-04-30,Brussels,85+,M,3
1020,2020-04-30,Brussels,85+,F,4
1021,2020-05-01,Wallonia,45-64,M,1
1022,2020-05-01,Wallonia,65-74,M,2
1023,2020-05-01,Wallonia,65-74,F,2
1024,2020-05-01,Wallonia,75-84,M,1
1025,2020-05-01,Wallonia,75-84,F,2
1026,2020-05-01,Wallonia,85+,M,5
1027,2020-05-01,Wallonia,85+,F,17
1028,2020-05-01,Flanders,45-64,F,3
1029,2020-05-01,Flanders,65-74,M,7
1030,2020-05-01,Flanders,65-74,F,1
1031,2020-05-01,Flanders,75-84,M,6
1032,2020-05-01,Flanders,75-84,F,8
1033,2020-05-01,Flanders,85+,M,5
1034,2020-05-01,Flanders,85+,F,18
1035,2020-05-01,Brussels,45-64,M,1
1036,2020-05-01,Brussels,65-74,M,5
1037,2020-05-01,Brussels,65-74,F,1
1038,2020-05-01,Brussels,75-84,M,2
1039,2020-05-01,Brussels,75-84,F,2
1040,2020-05-01,Brussels,85+,M,2
1041,2020-05-01,Brussels,85+,F,3
1042,2020-05-02,Wallonia,45-64,M,1
1043,2020-05-02,Wallonia,65-74,M,3
1044,2020-05-02,Wallonia,65-74,F,1
1045,2020-05-02,Wallonia,75-84,M,3
1046,2020-05-02,Wallonia,75-84,F,5
1047,2020-05-02,Wallonia,85+,M,1
1048,2020-05-02,Wallonia,85+,F,14
1049,2020-05-02,Flanders,45-64,M,1
1050,2020-05-02,Flanders,45-64,F,1
1051,2020-05-02,Flanders,65-74,M,1
1052,2020-05-02,Flanders,65-74,F,1
1053,2020-05-02,Flanders,75-84,M,8
1054,2020-05-02,Flanders,75-84,F,2
1055,2020-05-02,Flanders,85+,M,8
1056,2020-05-02,Flanders,85+,F,17
1057,2020-05-02,Brussels,25-44,F,2
1058,2020-05-02,Brussels,45-64,F,1
1059,2020-05-02,Brussels,65-74,M,1
1060,2020-05-02,Brussels,65-74,F,1
1061,2020-05-02,Brussels,75-84,M,2
1062,2020-05-02,Brussels,75-84,F,2
1063,2020-05-02,Brussels,85+,M,1
1064,2020-05-02,Brussels,85+,F,2
1065,2020-05-03,Wallonia,45-64,M,2
1066,2020-05-03,Wallonia,65-74,M,5
1067,2020-05-03,Wallonia,65-74,F,1
1068,2020-05-03,Wallonia,75-84,M,4
1069,2020-05-03,Wallonia,75-84,F,6
1070,2020-05-03,Wallonia,85+,M,5
1071,2020-05-03,Wallonia,85+,F,10
1072,2020-05-03,Flanders,45-64,M,1
1073,2020-05-03,Flanders,65-74,M,6
1074,2020-05-03,Flanders,65-74,F,2
1075,2020-05-03,Flanders,75-84,M,8
1076,2020-05-03,Flanders,75-84,F,4
1077,2020-05-03,Flanders,85+,M,6
1078,2020-05-03,Flanders,85+,F,19
1079,2020-05-03,Brussels,45-64,M,2
1080,2020-05-03,Brussels,45-64,F,1
1081,2020-05-03,Brussels,65-74,M,2
1082,2020-05-03,Brussels,65-74,F,1
1083,2020-05-03,Brussels,75-84,M,4
1084,2020-05-03,Brussels,75-84,F,1
1085,2020-05-03,Brussels,85+,M,1
1086,2020-05-04,Wallonia,45-64,M,1
1087,2020-05-04,Wallonia,65-74,M,4
1088,2020-05-04,Wallonia,75-84,M,5
1089,2020-05-04,Wallonia,75-84,F,3
1090,2020-05-04,Wallonia,85+,M,9
1091,2020-05-04,Wallonia,85+,F,13
1092,2020-05-04,Flanders,45-64,M,1
1093,2020-05-04,Flanders,45-64,F,1
1094,2020-05-04,Flanders,65-74,M,3
1095,2020-05-04,Flanders,65-74,F,1
1096,2020-05-04,Flanders,75-84,M,4
1097,2020-05-04,Flanders,75-84,F,4
1098,2020-05-04,Flanders,85+,M,8
1099,2020-05-04,Flanders,85+,F,17
1100,2020-05-04,Brussels,45-64,F,1
1101,2020-05-04,Brussels,65-74,F,2
1102,2020-05-04,Brussels,75-84,M,3
1103,2020-05-04,Brussels,75-84,F,4
1104,2020-05-04,Brussels,85+,M,3
1105,2020-05-04,Brussels,85+,F,6
1106,2020-05-05,Wallonia,45-64,F,1
1107,2020-05-05,Wallonia,65-74,M,5
1108,2020-05-05,Wallonia,65-74,F,2
1109,2020-05-05,Wallonia,75-84,M,5
1110,2020-05-05,Wallonia,75-84,F,5
1111,2020-05-05,Wallonia,85+,M,6
1112,2020-05-05,Wallonia,85+,F,9
1113,2020-05-05,Flanders,65-74,M,3
1114,2020-05-05,Flanders,75-84,M,6
1115,2020-05-05,Flanders,75-84,F,5
1116,2020-05-05,Flanders,85+,M,14
1117,2020-05-05,Flanders,85+,F,15
1118,2020-05-05,Flanders,NA,NA,2
1119,2020-05-05,Brussels,75-84,M,1
1120,2020-05-05,Brussels,75-84,F,1
1121,2020-05-05,Brussels,85+,M,1
1122,2020-05-05,Brussels,85+,F,3
1123,2020-05-06,Wallonia,65-74,M,4
1124,2020-05-06,Wallonia,65-74,F,1
1125,2020-05-06,Wallonia,75-84,M,1
1126,2020-05-06,Wallonia,75-84,F,2
1127,2020-05-06,Wallonia,85+,M,3
1128,2020-05-06,Wallonia,85+,F,6
1129,2020-05-06,Flanders,45-64,M,1
1130,2020-05-06,Flanders,65-74,M,4
1131,2020-05-06,Flanders,65-74,F,2
1132,2020-05-06,Flanders,75-84,M,6
1133,2020-05-06,Flanders,75-84,F,6
1134,2020-05-06,Flanders,85+,M,13
1135,2020-05-06,Flanders,85+,F,19
1136,2020-05-06,Brussels,45-64,M,3
1137,2020-05-06,Brussels,65-74,M,1
1138,2020-05-06,Brussels,75-84,F,1
1139,2020-05-06,Brussels,85+,M,1
1140,2020-05-06,Brussels,85+,F,3
1141,2020-05-07,Wallonia,65-74,M,1
1142,2020-05-07,Wallonia,75-84,M,5
1143,2020-05-07,Wallonia,85+,M,4
1144,2020-05-07,Wallonia,85+,F,13
1145,2020-05-07,Flanders,45-64,M,1
1146,2020-05-07,Flanders,45-64,F,1
1147,2020-05-07,Flanders,65-74,M,4
1148,2020-05-07,Flanders,65-74,F,1
1149,2020-05-07,Flanders,75-84,M,2
1150,2020-05-07,Flanders,75-84,F,4
1151,2020-05-07,Flanders,85+,M,8
1152,2020-05-07,Flanders,85+,F,17
1153,2020-05-07,Brussels,45-64,F,1
1154,2020-05-07,Brussels,65-74,M,2
1155,2020-05-07,Brussels,65-74,F,1
1156,2020-05-07,Brussels,75-84,F,1
1157,2020-05-07,Brussels,85+,M,1
1158,2020-05-07,Brussels,85+,F,2
1159,2020-05-08,Wallonia,25-44,F,1
1160,2020-05-08,Wallonia,45-64,M,3
1161,2020-05-08,Wallonia,45-64,F,1
1162,2020-05-08,Wallonia,65-74,M,1
1163,2020-05-08,Wallonia,65-74,F,1
1164,2020-05-08,Wallonia,75-84,M,5
1165,2020-05-08,Wallonia,75-84,F,5
1166,2020-05-08,Wallonia,85+,M,4
1167,2020-05-08,Wallonia,85+,F,8
1168,2020-05-08,Flanders,65-74,M,1
1169,2020-05-08,Flanders,65-74,F,2
1170,2020-05-08,Flanders,75-84,M,7
1171,2020-05-08,Flanders,75-84,F,6
1172,2020-05-08,Flanders,85+,M,11
1173,2020-05-08,Flanders,85+,F,12
1174,2020-05-08,Brussels,45-64,F,1
1175,2020-05-08,Brussels,75-84,M,4
1176,2020-05-08,Brussels,75-84,F,2
1177,2020-05-08,Brussels,85+,M,1
1178,2020-05-08,Brussels,85+,F,3
1179,2020-05-09,Wallonia,75-84,M,4
1180,2020-05-09,Wallonia,75-84,F,1
1181,2020-05-09,Wallonia,85+,M,3
1182,2020-05-09,Wallonia,85+,F,13
1183,2020-05-09,Flanders,65-74,M,1
1184,2020-05-09,Flanders,75-84,M,4
1185,2020-05-09,Flanders,75-84,F,4
1186,2020-05-09,Flanders,85+,M,9
1187,2020-05-09,Flanders,85+,F,17
1188,2020-05-09,Brussels,45-64,M,3
1189,2020-05-09,Brussels,45-64,F,4
1190,2020-05-09,Brussels,65-74,M,2
1191,2020-05-09,Brussels,75-84,M,4
1192,2020-05-09,Brussels,75-84,F,2
1193,2020-05-09,Brussels,85+,M,1
1194,2020-05-09,Brussels,85+,F,5
1195,2020-05-10,Wallonia,45-64,M,1
1196,2020-05-10,Wallonia,65-74,M,1
1197,2020-05-10,Wallonia,65-74,F,1
1198,2020-05-10,Wallonia,75-84,M,4
1199,2020-05-10,Wallonia,75-84,F,3
1200,2020-05-10,Wallonia,85+,M,4
1201,2020-05-10,Wallonia,85+,F,10
1202,2020-05-10,Flanders,45-64,M,1
1203,2020-05-10,Flanders,65-74,F,1
1204,2020-05-10,Flanders,75-84,M,7
1205,2020-05-10,Flanders,75-84,F,10
1206,2020-05-10,Flanders,85+,M,14
1207,2020-05-10,Flanders,85+,F,13
1208,2020-05-10,Brussels,85+,M,1
1209,2020-05-10,Brussels,85+,F,1
1210,2020-05-11,Wallonia,45-64,M,1
1211,2020-05-11,Wallonia,45-64,F,1
1212,2020-05-11,Wallonia,65-74,M,2
1213,2020-05-11,Wallonia,75-84,M,3
1214,2020-05-11,Wallonia,75-84,F,4
1215,2020-05-11,Wallonia,85+,M,4
1216,2020-05-11,Wallonia,85+,F,7
1217,2020-05-11,Flanders,45-64,F,1
1218,2020-05-11,Flanders,65-74,M,2
1219,2020-05-11,Flanders,65-74,F,1
1220,2020-05-11,Flanders,75-84,M,5
1221,2020-05-11,Flanders,75-84,F,5
1222,2020-05-11,Flanders,85+,M,9
1223,2020-05-11,Flanders,85+,F,14
1224,2020-05-11,Brussels,45-64,M,2
1225,2020-05-11,Brussels,65-74,M,1
1226,2020-05-11,Brussels,75-84,M,2
1227,2020-05-11,Brussels,75-84,F,1
1228,2020-05-11,Brussels,85+,M,1
1229,2020-05-12,Wallonia,45-64,M,1
1230,2020-05-12,Wallonia,45-64,F,1
1231,2020-05-12,Wallonia,75-84,M,5
1232,2020-05-12,Wallonia,75-84,F,2
1233,2020-05-12,Wallonia,85+,M,3
1234,2020-05-12,Wallonia,85+,F,8
1235,2020-05-12,Flanders,25-44,M,1
1236,2020-05-12,Flanders,45-64,M,2
1237,2020-05-12,Flanders,65-74,M,1
1238,2020-05-12,Flanders,75-84,M,1
1239,2020-05-12,Flanders,75-84,F,4
1240,2020-05-12,Flanders,85+,M,5
1241,2020-05-12,Flanders,85+,F,6
1242,2020-05-12,Brussels,45-64,M,1
1243,2020-05-12,Brussels,65-74,M,1
1244,2020-05-12,Brussels,75-84,M,2
1245,2020-05-12,Brussels,75-84,F,1
1246,2020-05-12,Brussels,85+,F,2
1247,2020-05-13,Wallonia,25-44,M,1
1248,2020-05-13,Wallonia,45-64,M,1
1249,2020-05-13,Wallonia,45-64,F,1
1250,2020-05-13,Wallonia,65-74,M,1
1251,2020-05-13,Wallonia,75-84,F,5
1252,2020-05-13,Wallonia,85+,M,4
